gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Slc26a11,172.0061674,1.170918868,0.211581364,5.534130432,3.12776E-08,1.90996E-07
Slc17a5,734.2622409,-0.576745171,0.104209356,-5.53448549,3.12143E-08,1.90652E-07
Arhgef26,2369.756167,0.43803717,0.079141818,5.53483837,3.11515E-08,1.90356E-07
Nfu1,534.432236,-0.593680561,0.107238273,-5.536088443,3.09301E-08,1.89046E-07
Rad51ap1,729.7080171,-0.606351869,0.109522455,-5.536324654,3.08885E-08,1.88834E-07
Chmp7,1920.956597,-0.455931983,0.082347521,-5.536681335,3.08257E-08,1.88493E-07
Grk5,756.4904941,0.497744052,0.089885018,5.537564127,3.06707E-08,1.87588E-07
Nt5dc2,1768.268485,-0.418033755,0.0754764,-5.538602191,3.04895E-08,1.86523E-07
Snrpd3,2154.953386,-0.419578603,0.07572499,-5.540820881,3.01057E-08,1.84216E-07
Stard10,114.7286628,1.213629141,0.219021703,5.541136434,3.00515E-08,1.83927E-07
Yae1d1,2069.916257,-0.396693811,0.071587115,-5.541413599,3.0004E-08,1.83678E-07
Sertm1,159.7238599,1.045277041,0.188592491,5.542516761,2.98155E-08,1.82565E-07
Zfp759,470.7576414,-0.595523985,0.107441253,-5.542787023,2.97695E-08,1.82325E-07
Kcnq1ot1,11243.04304,0.347066227,0.062613062,5.543032314,2.97278E-08,1.82112E-07
Meak7,216.0968797,0.890881813,0.160686719,5.544215579,2.95275E-08,1.80926E-07
Mettl18,146.7904204,-1.045619194,0.188589142,-5.54442945,2.94914E-08,1.80746E-07
Crb1,358.5253159,0.791656049,0.142742914,5.546026973,2.92234E-08,1.79144E-07
Galnt1,5281.683409,-0.328204178,0.059172644,-5.546552474,2.91357E-08,1.78648E-07
Cdc14a,774.7722375,-0.531101447,0.095751779,-5.546648372,2.91198E-08,1.78591E-07
Zwint,8650.880449,-0.358680868,0.064659474,-5.547228354,2.90234E-08,1.7804E-07
Lmtk2,1860.166813,0.488114461,0.087976596,5.548230796,2.88575E-08,1.77063E-07
Abca9,78.84127212,1.362384054,0.245489611,5.549660736,2.86224E-08,1.75661E-07
Cytip,111.511015,-1.252722887,0.225721498,-5.549860764,2.85897E-08,1.755E-07
Smdt1,1555.569807,-0.556581113,0.100285627,-5.549958946,2.85737E-08,1.75442E-07
Man1a2,5164.132668,-0.322538136,0.058101932,-5.551246349,2.8364E-08,1.74194E-07
Ndufaf4,2185.56742,-0.475924131,0.085727983,-5.551561076,2.8313E-08,1.73921E-07
Slc49a4,745.6054,0.522215057,0.094055801,5.552183409,2.82123E-08,1.73342E-07
Vopp1,2026.038693,0.40945938,0.073732255,5.553327768,2.80282E-08,1.7225E-07
Wipf2,934.8157426,0.496414753,0.089388149,5.553473888,2.80048E-08,1.72146E-07
Tle1,1770.550473,0.390374063,0.070260828,5.556069774,2.75917E-08,1.69645E-07
Cyp4f16,560.7702541,0.565365128,0.101754413,5.556173038,2.75754E-08,1.69584E-07
Sf3b1,14662.10696,-0.311814346,0.056063297,-5.561826732,2.66965E-08,1.64217E-07
Cln5,1404.83645,-0.417291697,0.07499991,-5.563895991,2.63817E-08,1.62317E-07
Mov10,465.5918886,0.629905712,0.113209623,5.564065094,2.63562E-08,1.62197E-07
6030400A10Rik,177.9140582,0.962741476,0.172983347,5.565515384,2.61379E-08,1.60928E-07
Hnrnpd,6226.225744,0.410354805,0.07372427,5.566074822,2.60541E-08,1.60449E-07
Ercc4,932.390829,0.492989401,0.088496793,5.570703594,2.53713E-08,1.5628E-07
Herc1,4742.395932,0.331775941,0.059548163,5.571556307,2.52474E-08,1.55552E-07
Baiap2,1668.745272,0.436184486,0.078282184,5.571950912,2.51902E-08,1.55236E-07
Pds5a,7968.214904,-0.316787733,0.056853402,-5.572010177,2.51817E-08,1.55219E-07
Lnpk,2103.921334,-0.416044029,0.074657483,-5.572703699,2.50816E-08,1.54637E-07
Rnf43,228.9240861,-0.894864374,0.160563611,-5.573270115,2.50001E-08,1.5417E-07
Ell,513.2632676,0.576095447,0.10336483,5.573418395,2.49789E-08,1.54075E-07
Maneal,221.7575232,0.908893771,0.163010727,5.575668489,2.46581E-08,1.52131E-07
Tdp2,1585.104214,-0.503583484,0.090275469,-5.578298164,2.42883E-08,1.49884E-07
Slc27a6,57.43328537,-1.798856799,0.322466173,-5.578435666,2.42691E-08,1.498E-07
Fdx1,399.1582365,-0.675129805,0.121022672,-5.578539904,2.42546E-08,1.49745E-07
Apold1,54.98305514,-1.768398452,0.316997466,-5.578588606,2.42478E-08,1.49737E-07
Ntmt1,522.906089,-0.632670119,0.113379208,-5.580124696,2.40346E-08,1.48455E-07
Mrfap1,12213.11303,-0.366539718,0.065683055,-5.580430397,2.39924E-08,1.48228E-07
Ndufs6,1904.245656,-0.56082197,0.100458818,-5.582605719,2.36941E-08,1.46419E-07
Ttc21b,840.8641074,-0.48151981,0.086247124,-5.583024548,2.36371E-08,1.46101E-07
Sos1,3124.767687,0.379502791,0.067953754,5.584721516,2.34075E-08,1.44715E-07
Sass6,760.0454295,-0.499372516,0.089417498,-5.58472922,2.34065E-08,1.44715E-07
Atg2b,2348.960286,0.411552591,0.073682168,5.585511435,2.33013E-08,1.44125E-07
Slc44a2,853.7569912,0.542504813,0.097112088,5.5863778,2.31855E-08,1.43441E-07
Pigc,730.0276289,-0.559509734,0.100138909,-5.587336035,2.30579E-08,1.42685E-07
Cbfb,6697.978574,-0.364240781,0.065157307,-5.590175521,2.2684E-08,1.40436E-07
Tiparp,2669.783197,-0.3860966,0.06905761,-5.590934886,2.2585E-08,1.39855E-07
Cops9,992.7076296,-0.540036009,0.096585847,-5.591254073,2.25435E-08,1.39631E-07
Btbd9,796.4175795,0.509326719,0.091060568,5.593274107,2.22827E-08,1.38079E-07
Ramac,908.1507689,-0.542272047,0.096949393,-5.593351657,2.22728E-08,1.38049E-07
Srp72,4853.122277,-0.342232384,0.061180631,-5.593802766,2.22149E-08,1.37747E-07
Hipk1,4817.136714,0.426727319,0.076286148,5.593772041,2.22189E-08,1.37747E-07
Mxd3,435.370907,-0.654634372,0.116969323,-5.596632989,2.18555E-08,1.35556E-07
Vangl1,1022.89945,0.497897421,0.088960701,5.596824375,2.18314E-08,1.35438E-07
Gm37334,245.1776845,0.831432838,0.148523456,5.597990126,2.16851E-08,1.34562E-07
2310039H08Rik,426.673651,-0.766900302,0.13699362,-5.598073139,2.16747E-08,1.34529E-07
Gm37956,85.74112293,1.455946553,0.260070894,5.59826795,2.16504E-08,1.34409E-07
Zfp35,875.1891407,-0.500685087,0.089409337,-5.599919488,2.14451E-08,1.33165E-07
Gm14681,161.8596957,-1.138593906,0.203312169,-5.600225079,2.14074E-08,1.32961E-07
Tmem237,1226.339201,-0.469794269,0.083870418,-5.601429905,2.12591E-08,1.32071E-07
Lsamp,3255.074742,0.359071033,0.064090412,5.602570219,2.11196E-08,1.31235E-07
Ten1,470.2471589,-0.621731646,0.110933106,-5.604563575,2.0878E-08,1.29764E-07
Agfg2,1246.33317,-0.441218021,0.078713838,-5.605342494,2.07844E-08,1.29211E-07
Gpc1,2317.937328,0.526752314,0.093958332,5.606233157,2.06777E-08,1.28578E-07
Bcl2l11,611.101909,0.650699264,0.116052969,5.606916121,2.05963E-08,1.28102E-07
Fhod1,296.9916987,0.826051361,0.147303618,5.607814457,2.04898E-08,1.27469E-07
Gm45191,527.9117961,0.676939966,0.120702967,5.608312544,2.04309E-08,1.27132E-07
Ganab,5475.097054,0.414785476,0.073953059,5.608766999,2.03773E-08,1.26828E-07
Usb1,653.1567045,-0.632788571,0.112810107,-5.609325167,2.03117E-08,1.26449E-07
Med6,501.5177188,-0.723119179,0.128905048,-5.609704138,2.02673E-08,1.26224E-07
Mospd3,347.0438844,0.728819846,0.129921988,5.609672845,2.02709E-08,1.26224E-07
Rad51c,588.8682894,-0.579979737,0.103376994,-5.610336615,2.01933E-08,1.258E-07
Sfrp2,90.13706887,-1.351025877,0.240797253,-5.610636582,2.01584E-08,1.25611E-07
Them5,62.43211564,3.820742396,0.68064146,5.613443525,1.98339E-08,1.23618E-07
Rnf214,1128.46495,0.477517308,0.085051222,5.614467305,1.97169E-08,1.22917E-07
Amfr,5727.237448,0.433501526,0.077208465,5.614689111,1.96916E-08,1.22788E-07
Mcm8,741.2004054,-0.577519098,0.102778903,-5.619043226,1.92018E-08,1.19789E-07
Wipi2,2278.523174,0.430228133,0.076565002,5.619122591,1.9193E-08,1.19762E-07
Cope,1587.137344,-0.536086775,0.095377455,-5.620686506,1.902E-08,1.1871E-07
Cnot8,1711.35434,-0.434563396,0.077243444,-5.625893572,1.8455E-08,1.15264E-07
Slmap,4329.935681,0.332719807,0.059131194,5.626806822,1.83576E-08,1.14704E-07
Gemin6,424.5877905,-0.703542479,0.12503476,-5.626775137,1.8361E-08,1.14704E-07
Rlim,10180.55202,-0.297550839,0.052858615,-5.629183409,1.81065E-08,1.13167E-07
Ppp1r9b,4093.346939,0.391488052,0.06952022,5.631283301,1.78874E-08,1.11849E-07
Tnfaip8l1,186.8832245,-1.044316697,0.185417892,-5.632232602,1.77892E-08,1.11261E-07
Wwp2,826.6709264,0.490494775,0.087061582,5.633883119,1.76196E-08,1.10226E-07
Dusp16,1633.28941,-0.42908492,0.076151693,-5.634607781,1.75457E-08,1.0979E-07
Sik1,212.6507316,1.049747716,0.186228182,5.636889681,1.73149E-08,1.0837E-07
Rpf1,1524.202383,-0.596920333,0.105871096,-5.638180326,1.71856E-08,1.07587E-07
Nt5c3b,936.0413135,-0.560727479,0.099449714,-5.638301599,1.71736E-08,1.07536E-07
Gpsm1,827.4323726,0.530546882,0.094085438,5.638990435,1.7105E-08,1.07132E-07
Fam210a,3836.434701,-0.330299802,0.058572556,-5.639156319,1.70885E-08,1.07054E-07
Cd24a,4384.596679,0.467303686,0.082859959,5.639680416,1.70366E-08,1.06753E-07
Ttll8,161.0076637,1.004233999,0.178050292,5.640170474,1.69882E-08,1.06475E-07
Bcr,1678.234896,0.482129373,0.085456304,5.641823347,1.68259E-08,1.05482E-07
Satb2,337.0791741,0.770366488,0.136537231,5.642171601,1.67919E-08,1.05293E-07
Exosc1,1520.270291,-0.603996084,0.107024837,-5.643513212,1.66615E-08,1.045E-07
Dyrk3,391.458001,0.672860643,0.119200987,5.644757333,1.65414E-08,1.03772E-07
Dck,2818.335828,-0.343905877,0.06091406,-5.645755304,1.64458E-08,1.03195E-07
Tmem50b,1024.384767,-0.485994242,0.086049724,-5.647830359,1.62485E-08,1.01982E-07
Unc50,916.4456266,-0.498539291,0.088259146,-5.648585013,1.61774E-08,1.01559E-07
Palmd,2281.000072,-0.440358132,0.07795605,-5.64879995,1.61572E-08,1.01456E-07
Gm11585,239.597141,-0.996776355,0.176457096,-5.648831217,1.61542E-08,1.01456E-07
Actr10,2749.779856,-0.368533191,0.065231602,-5.649611233,1.60811E-08,1.01025E-07
Rpl21,5905.838605,-0.905286821,0.160236873,-5.649678527,1.60748E-08,1.01009E-07
Nufip1,817.7144719,-0.567940792,0.100523267,-5.649844145,1.60593E-08,1.00936E-07
Mlxip,631.2182091,0.626152474,0.110818307,5.650262031,1.60203E-08,1.00714E-07
Nmnat1,469.4245411,-0.650448768,0.11508381,-5.651957205,1.58631E-08,9.97492E-08
Fam53b,596.60114,0.56532687,0.100022124,5.652018268,1.58575E-08,9.97371E-08
Fam173a,969.784037,0.532434662,0.094192334,5.652632666,1.58009E-08,9.94073E-08
Fndc5,58.28226871,1.7232905,0.304865385,5.65262764,1.58013E-08,9.94073E-08
Usp16,1250.14081,-0.433906583,0.0767517,-5.653380766,1.57322E-08,9.90422E-08
Dgcr6,529.6437505,-0.612768269,0.108386674,-5.653538799,1.57178E-08,9.89743E-08
Scml4,447.0807449,-0.714663713,0.126405108,-5.653756589,1.56978E-08,9.88721E-08
Cnep1r1,1630.739956,-0.455670666,0.080577471,-5.655062885,1.55789E-08,9.81461E-08
Snrpb,2788.768139,-0.542503405,0.095928218,-5.655305798,1.55569E-08,9.80304E-08
Usp30,708.0933702,0.54927652,0.097115609,5.65590355,1.55029E-08,9.77127E-08
Capn2,1810.474048,0.416601933,0.07360846,5.659701821,1.51636E-08,9.55971E-08
Maml1,1224.596299,0.431746897,0.076274497,5.66043583,1.50989E-08,9.52114E-08
Slc6a6,584.6688289,-0.726629972,0.128347125,-5.661443323,1.50105E-08,9.46762E-08
Traf4,7037.85731,0.378606716,0.066845784,5.663883226,1.47985E-08,9.33628E-08
Mrpl28,1254.600109,-0.50086853,0.088432051,-5.663880055,1.47988E-08,9.33628E-08
Prelid1,5481.329458,-0.496941092,0.087735441,-5.664086097,1.4781E-08,9.33165E-08
Cntn3,640.8837211,0.615240515,0.108616803,5.664321696,1.47607E-08,9.32103E-08
Gm49599,551.4393425,-0.612318597,0.108093841,-5.66469462,1.47287E-08,9.30297E-08
Ndufaf7,763.4540315,-0.540912452,0.095484952,-5.664897379,1.47113E-08,9.29416E-08
Utp23,319.7362144,-0.738979652,0.130434147,-5.665538287,1.46564E-08,9.26167E-08
Ufc1,1259.977145,-0.478557015,0.084457143,-5.666270454,1.45939E-08,9.22437E-08
Ythdf1,2374.118409,0.365570181,0.06451552,5.666391319,1.45836E-08,9.22004E-08
Gm10076,4819.906106,-0.914250293,0.161285756,-5.668512314,1.44043E-08,9.10879E-08
Gm5436,339.8854598,-0.878373638,0.154951359,-5.668705603,1.4388E-08,9.10067E-08
6430511E19Rik,642.0179082,-0.554948897,0.097890812,-5.669060119,1.43583E-08,9.084E-08
Ndrg2,163.5986087,-1.002316047,0.176766791,-5.670273471,1.4257E-08,9.02202E-08
Dnaaf5,667.3701085,0.575890957,0.101559694,5.670467628,1.42408E-08,9.01393E-08
Ywhaq,13563.43144,-0.421131389,0.074258768,-5.671133549,1.41856E-08,8.98108E-08
Aldh4a1,301.1906275,0.805554204,0.142002757,5.672806791,1.40477E-08,8.89586E-08
Serbp1,10324.08138,-0.371242096,0.065431731,-5.673731836,1.3972E-08,8.85002E-08
Pik3ip1,557.8736063,0.583669168,0.102869918,5.673856645,1.39618E-08,8.84566E-08
Pms1,562.3600871,-0.61553709,0.108469755,-5.674734782,1.38904E-08,8.80248E-08
Eif6,1463.350116,-0.45413713,0.080026564,-5.67482982,1.38827E-08,8.79967E-08
Ino80,1914.710259,0.392196158,0.069106941,5.675206478,1.38521E-08,8.78241E-08
Yeats4,1704.458878,-0.506851257,0.089305917,-5.675449864,1.38325E-08,8.772E-08
Med11,420.3278565,-0.720806759,0.126982247,-5.676437256,1.37529E-08,8.7236E-08
Scd1,13484.9587,-0.359603411,0.0633495,-5.676499562,1.37479E-08,8.72249E-08
Myg1,873.0310965,-0.516282223,0.090942345,-5.677027792,1.37055E-08,8.69766E-08
Nono,13922.98084,-0.36709176,0.064661311,-5.677146855,1.3696E-08,8.69367E-08
Supt16,7486.804777,-0.318134302,0.05602813,-5.678117402,1.36185E-08,8.64654E-08
Wbp2,2496.136719,0.440488177,0.077571072,5.67851089,1.35872E-08,8.62872E-08
Pgrmc2,2312.90797,0.377825164,0.066519659,5.679902283,1.34772E-08,8.56084E-08
Pou4f1,98.72324537,1.407770858,0.2478442,5.68006376,1.34645E-08,8.55479E-08
Ndufb8,843.6562119,-0.517848039,0.091166648,-5.680235618,1.34509E-08,8.54822E-08
Ppp2r1a,7412.718568,0.322181917,0.056716692,5.680548435,1.34264E-08,8.53462E-08
Tmod3,3349.661737,-0.39230763,0.069057622,-5.680873695,1.34008E-08,8.52042E-08
Ints1,2072.156008,1.019294664,0.1794175,5.681132901,1.33805E-08,8.50953E-08
Trim25,79.96128362,1.372008743,0.241501079,5.681170235,1.33776E-08,8.50953E-08
Tmed4,2230.987627,-0.397720323,0.070005053,-5.681308797,1.33668E-08,8.50481E-08
Ttf2,1126.389556,-0.445619937,0.078423189,-5.682247097,1.32936E-08,8.46028E-08
D330050G23Rik,53.30454892,1.747760123,0.307570471,5.682470481,1.32763E-08,8.45123E-08
Gm24044,79.50362616,-1.43488087,0.252498357,-5.682733497,1.32559E-08,8.44024E-08
Dnah1,59.64453583,1.71004964,0.300867156,5.683736512,1.31783E-08,8.39286E-08
Reep3,7728.610175,-0.32507345,0.057192393,-5.683858132,1.3169E-08,8.38888E-08
Gstm7,303.0690159,-0.775302634,0.136402455,-5.683934602,1.31631E-08,8.38712E-08
Sorbs2,475.2098984,0.67878935,0.11941839,5.684127465,1.31482E-08,8.37965E-08
C230034O21Rik,247.3009326,0.812236922,0.142834461,5.686561321,1.29623E-08,8.26311E-08
Orc2,2473.450888,-0.399504283,0.070244422,-5.687345273,1.29029E-08,8.22723E-08
Bpgm,638.8522414,-0.698996624,0.12286004,-5.689373225,1.27507E-08,8.13399E-08
Rest,2484.689028,0.447887052,0.078700384,5.691040217,1.26268E-08,8.05689E-08
Slc35g1,441.9533218,-0.782660231,0.137514601,-5.691470052,1.2595E-08,8.03854E-08
Vta1,1766.353085,-0.408166742,0.071667502,-5.695283466,1.23167E-08,7.86278E-08
Tafa5,1495.850855,0.4541018,0.079727404,5.695680214,1.22881E-08,7.84638E-08
Mrps27,1088.350049,-0.50223516,0.088171338,-5.696127214,1.22559E-08,7.82771E-08
Ciart,148.6951834,-1.051431652,0.184538739,-5.697620228,1.21491E-08,7.76133E-08
Lypd1,267.0448839,0.786422874,0.138021707,5.697820242,1.21349E-08,7.75408E-08
Rfng,446.9302082,0.694681465,0.121914524,5.69810261,1.21148E-08,7.7431E-08
Cbr3,562.3197312,-0.633378521,0.111121616,-5.699867826,1.199E-08,7.66517E-08
Lingo3,56.40581416,-1.925093097,0.337679566,-5.700946366,1.19144E-08,7.62045E-08
Foxp4,541.1719696,0.592278456,0.103865856,5.702340312,1.18174E-08,7.56018E-08
Aup1,1241.232316,0.504140244,0.08838175,5.704121545,1.16945E-08,7.48512E-08
Arhgef3,64.66048987,-1.653608418,0.289858236,-5.704886778,1.1642E-08,7.45335E-08
4930570G19Rik,207.9870016,0.887199948,0.155454013,5.707153703,1.14881E-08,7.35831E-08
Fzd4,1060.426032,-0.503010543,0.088129973,-5.707598949,1.14581E-08,7.34084E-08
Ndufaf1,358.6474583,-0.769834517,0.134826923,-5.709798155,1.1311E-08,7.25007E-08
Klf12,5022.284028,-0.381856727,0.066875993,-5.70992235,1.13028E-08,7.24652E-08
Otud4,4467.910792,0.329337153,0.057672301,5.710490978,1.12651E-08,7.2258E-08
Zfp219,2262.413388,0.467910107,0.081931456,5.710994653,1.12318E-08,7.20616E-08
Pcmtd2,2174.584133,-0.40342746,0.070625412,-5.712213934,1.11516E-08,7.15642E-08
Cdc42bpa,4911.872696,0.371512315,0.065037677,5.712263008,1.11484E-08,7.15606E-08
Sox1,986.2688434,0.50665294,0.088670351,5.713893507,1.1042E-08,7.08949E-08
Cdkal1,1647.080928,-0.428038974,0.074904221,-5.714484048,1.10037E-08,7.06661E-08
Kbtbd11,1012.94221,-0.51710442,0.090483971,-5.714873186,1.09786E-08,7.05215E-08
Trerf1,558.2899589,0.717575707,0.12552705,5.716502591,1.08739E-08,6.98656E-08
Tjap1,639.3966866,0.648691986,0.113472444,5.716735849,1.0859E-08,6.97865E-08
G6pc3,565.9845533,0.607582191,0.106270565,5.717314022,1.08221E-08,6.95662E-08
Tbpl1,1281.120556,-0.479901609,0.08389734,-5.720105188,1.06458E-08,6.84494E-08
Plppr2,421.3922235,0.738494852,0.129102755,5.720209861,1.06393E-08,6.84236E-08
Park7,1448.98396,-0.45419154,0.079359247,-5.723234023,1.04515E-08,6.72323E-08
Mitf,318.2767523,0.800645448,0.139855306,5.72481283,1.03548E-08,6.6626E-08
Rnf216,2151.087438,0.382446791,0.066795343,5.725650545,1.03038E-08,6.6314E-08
Dhx36,5596.499347,-0.318609587,0.055639583,-5.726311564,1.02638E-08,6.60721E-08
Colgalt2,1087.78223,-0.587619804,0.102533822,-5.730985063,9.98491E-09,6.42924E-08
Pdlim1,90.05051782,-1.431822165,0.249812509,-5.731587147,9.94952E-09,6.40799E-08
Riok1,877.3885725,-0.577784432,0.100767884,-5.733815258,9.81963E-09,6.32585E-08
Inka2,13422.69746,0.319320616,0.055683479,5.734566542,9.7762E-09,6.29939E-08
Rfx7,5299.185052,0.332676144,0.057986877,5.737093608,9.6315E-09,6.20913E-08
Gm43668,655.067828,-0.537977345,0.093763927,-5.737572677,9.60431E-09,6.19308E-08
Lpcat4,300.9372481,0.78994775,0.137665784,5.738156021,9.57129E-09,6.17328E-08
Adam23,154.341789,1.063064946,0.185236363,5.738964678,9.52571E-09,6.14535E-08
Gm973,87.59065193,1.376306773,0.239697517,5.741848258,9.36487E-09,6.04304E-08
Cwc27,507.3370216,-0.624712146,0.108781148,-5.742834636,9.31046E-09,6.00938E-08
Tmem168,2761.166576,-0.375479441,0.065377858,-5.74322033,9.28927E-09,5.99859E-08
Qtrt1,246.4516467,-0.840402729,0.146324988,-5.74339858,9.2795E-09,5.99371E-08
Lars,3031.751598,-0.412464475,0.071800949,-5.744554616,9.21632E-09,5.95434E-08
Syne1,1973.37712,0.462533893,0.080495961,5.746050954,9.13518E-09,5.90334E-08
Src,3368.93992,0.499966392,0.08700548,5.746378174,9.11753E-09,5.89335E-08
Myo19,696.130281,0.553518832,0.096300157,5.747849747,9.03855E-09,5.84371E-08
Slc25a16,787.9467539,-0.551122743,0.095851366,-5.749764097,8.93681E-09,5.77932E-08
Rrp12,777.5605044,0.502044736,0.087309051,5.750202639,8.91365E-09,5.76574E-08
1500009C09Rik,247.1183418,0.853631231,0.148415163,5.751644325,8.83796E-09,5.71815E-08
Alg3,505.6048972,0.655945333,0.114039788,5.751898902,8.82466E-09,5.71092E-08
Aaas,1306.039589,0.429137363,0.074585612,5.753621236,8.73518E-09,5.65574E-08
Ppie,844.9749604,-0.665735804,0.115698611,-5.754051837,8.71294E-09,5.64271E-08
Zfp639,910.4110626,-0.5326514,0.092555535,-5.754938377,8.66734E-09,5.61453E-08
Snx6,3113.400715,-0.372828751,0.064767352,-5.756430349,8.59112E-09,5.5665E-08
Dnph1,574.986827,-0.582562776,0.101197458,-5.756693754,8.57773E-09,5.55917E-08
Rhoc,1136.73807,-0.460267637,0.079937889,-5.757815771,8.52093E-09,5.52368E-08
Nop53,1500.010052,-0.45876213,0.079670806,-5.758221268,8.50049E-09,5.51177E-08
Homer2,570.0269426,-0.659447407,0.11450932,-5.758897231,8.46652E-09,5.49107E-08
Atad1,6045.394234,-0.370308875,0.064301215,-5.758971699,8.46279E-09,5.48997E-08
Cggbp1,7355.648613,-0.325371982,0.056467662,-5.762094071,8.30767E-09,5.39325E-08
Ciao2b,665.5023133,-0.642348138,0.111467727,-5.762637803,8.28094E-09,5.3772E-08
Cfap97,1386.644235,-0.437796429,0.075968127,-5.762896193,8.26827E-09,5.37027E-08
Taf5,533.8458727,-0.592099189,0.102729896,-5.763650245,8.23139E-09,5.34762E-08
Slc25a32,661.5116237,-0.582202175,0.100986824,-5.765130067,8.15949E-09,5.30219E-08
Dnpep,1209.735602,-0.470862434,0.081656479,-5.766381763,8.09915E-09,5.26425E-08
Morf4l1,5393.421113,-0.346253166,0.060045828,-5.766481667,8.09435E-09,5.26241E-08
2610008E11Rik,1314.946621,-0.43840175,0.076022377,-5.766746152,8.08166E-09,5.25543E-08
Rcl1,837.8998439,-0.52898516,0.091661254,-5.771087999,7.87613E-09,5.12302E-08
Sec14l5,96.10050146,1.452952849,0.251709496,5.772340228,7.81781E-09,5.08631E-08
Zmym3,1342.980224,0.512118367,0.088718206,5.772415705,7.8143E-09,5.08526E-08
Psmf1,790.5551291,0.559287889,0.096878257,5.773100256,7.78261E-09,5.0671E-08
Nipal3,123.30587,1.242120526,0.215041331,5.776194363,7.64091E-09,4.97725E-08
Ttc9c,2536.079141,-0.36961734,0.063969462,-5.778027933,7.55813E-09,4.92452E-08
Slc41a3,110.0983038,1.298583834,0.22468797,5.779498711,7.49235E-09,4.88285E-08
Zik1,945.5737751,-0.473209958,0.081872171,-5.779863323,7.47613E-09,4.87347E-08
Adgrg6,1251.72095,0.513534535,0.088843937,5.780186583,7.46178E-09,4.86529E-08
Lhpp,620.323318,-0.581633015,0.100621231,-5.780420374,7.45142E-09,4.85972E-08
Smad5,8419.957902,-0.39814318,0.068875962,-5.780582481,7.44424E-09,4.85622E-08
Hif1a,8520.876143,-0.317219802,0.054870803,-5.781213003,7.41639E-09,4.83922E-08
Metap1,1964.051227,-0.433343683,0.074944558,-5.78219016,7.37343E-09,4.81236E-08
Pitrm1,2982.391692,-0.351470712,0.060779929,-5.782677206,7.35211E-09,4.80078E-08
Psmd9,921.5344549,-0.49065535,0.084842809,-5.78311061,7.33318E-09,4.78958E-08
Sar1a,4772.629181,-0.341085533,0.058943896,-5.786613278,7.18197E-09,4.6931E-08
St6galnac5,93.77683041,1.386184597,0.239502675,5.787762489,7.13302E-09,4.66225E-08
Hivep3,392.5357189,0.715512212,0.123560395,5.790789284,7.00564E-09,4.58123E-08
Phxr4,1287.66394,0.562405259,0.097094448,5.792352388,6.94073E-09,4.53989E-08
Bub3,5972.594215,-0.462217626,0.079796737,-5.792437712,6.93721E-09,4.53869E-08
Sytl4,260.2348147,0.832369127,0.143689156,5.792845829,6.92036E-09,4.52877E-08
Sez6l,377.1011016,1.829243581,0.315759315,5.793157932,6.90751E-09,4.52146E-08
Gm9118,160.7210172,-1.055920108,0.18225859,-5.793527267,6.89233E-09,4.51263E-08
Cd164,8913.809641,-0.333105921,0.057491505,-5.794002464,6.87284E-09,4.50097E-08
Camk2a,65.52876845,1.641339581,0.283278261,5.794089435,6.86928E-09,4.49973E-08
Cds2,2697.002328,0.475672481,0.082094895,5.794178561,6.86564E-09,4.49844E-08
Zfp207,12391.3255,-0.439875839,0.075907141,-5.794920417,6.83536E-09,4.4797E-08
Pex2,1450.149049,-0.508187978,0.087647209,-5.798107973,6.70673E-09,4.39647E-08
Timm10,667.8385315,-0.603663352,0.104067909,-5.800667647,6.60514E-09,4.33093E-08
Egln1,2949.84375,-0.361398165,0.062289087,-5.801949936,6.55481E-09,4.29898E-08
Smarcd3,382.8839631,0.709768226,0.122328093,5.802168658,6.54627E-09,4.29443E-08
Llph,304.1219144,-0.820540731,0.141412648,-5.802456433,6.53504E-09,4.28811E-08
Spcs2,4374.730788,-0.435875115,0.07511389,-5.802856335,6.51946E-09,4.27894E-08
Prr5l,2058.618748,-0.411989447,0.070987165,-5.803717394,6.48606E-09,4.25805E-08
Phc1,1145.570874,0.463737008,0.079900715,5.803915601,6.47839E-09,4.25406E-08
Elovl2,998.2425118,-0.548183484,0.094445101,-5.804255341,6.46527E-09,4.24648E-08
Herc4,1669.342637,-0.409056473,0.070463561,-5.805220026,6.42815E-09,4.22314E-08
Rdm1,355.0462302,-0.798067789,0.137466038,-5.805563318,6.415E-09,4.21552E-08
Bloc1s5,641.8051384,-0.566084373,0.097499137,-5.806044967,6.39658E-09,4.20445E-08
6330403L08Rik,209.5680567,0.94231661,0.162280956,5.806698649,6.37167E-09,4.1891E-08
Agpat3,4033.967974,0.4549507,0.078348157,5.806782441,6.36848E-09,4.18803E-08
Ppt1,2893.380104,0.411818247,0.070903968,5.808112822,6.31809E-09,4.15592E-08
Iws1,4864.847728,-0.340075039,0.058551256,-5.808159571,6.31633E-09,4.15577E-08
Btg2,1183.483278,0.544899625,0.093816211,5.808160661,6.31629E-09,4.15577E-08
Hook1,211.2936644,-1.026614096,0.176643714,-5.81177824,6.18127E-09,4.06891E-08
Nbeal2,195.7256049,0.955424925,0.164332769,5.813964729,6.10103E-09,4.01707E-08
Fam111a,4081.65013,-0.428538011,0.073707659,-5.814022811,6.09891E-09,4.01666E-08
Sned1,745.3802377,0.719236694,0.123700166,5.814355124,6.08681E-09,4.00968E-08
