"","G1","G2","G3","M1","M2","M3"
"ENSG00000233623.2",8.88666397660156,8.87549917090085,9.04331971100572,8.8734292524191,8.73125801974466,8.91130875469221
"ENSG00000201746.1",9.02164607690263,8.85618751859927,9.05099508242643,9.06407555070618,8.89905726831065,8.80480317338833
"ENSG00000054523.20",14.4360225822489,14.5452595802907,14.4488565668074,14.7166546016715,14.6248965183914,14.8259119474465
"ENSG00000264881.1",8.858166886527,8.85618751859927,8.73125801974466,8.85439436529068,8.73125801974466,8.73125801974466
"ENSG00000199562.1",9.03511100388164,8.98088358313913,8.90241426422183,9.0152567792831,9.01341556901797,8.97491641874276
"ENSG00000284735.1",10.0153622900079,10.0855992984712,10.0688479434641,9.89961649133106,9.9125541850557,9.87770408733556
"ENSG00000284642.1",9.77254151764918,9.73865460072846,9.72922286689621,9.70809255002816,9.72796537186729,9.79079076035177
"ENSG00000142657.21",14.9669917676924,14.9996840457071,14.8237927152555,14.6514467427464,14.7579512522228,14.6423135747195
"ENSG00000251503.8",8.92154474099392,8.97028107825876,8.83011374364749,8.89019423067534,8.96842861650709,8.92571404433929
"ENSG00000175279.22",9.25185626698311,9.16255385739301,9.30816604782047,9.23652998663393,9.1296582126075,9.1886787184345
"ENSG00000241563.4",9.02164607690263,9.00082858607006,9.08685629322072,9.04865074930792,9.06629235713579,9.02496303278232
"ENSG00000160049.12",12.6065529691329,12.6705512903767,12.6839677006107,12.5360615321814,12.5850812589294,12.5752539569104
"ENSG00000142655.13",11.1272620149898,11.2818095619494,11.2029188427693,11.1885175775004,11.2604138537522,11.0862794741302
"ENSG00000287727.1",9.13142445871934,9.03679584797171,8.96289172315181,9.20616075820801,9.12379207337344,9.13942181634498
"ENSG00000243267.3",8.8411731764498,8.98088358313913,8.83011374364749,8.94440725619653,8.79979395092924,8.87830060051195
"ENSG00000130940.15",10.3504933754381,10.3187902103912,10.3354573169196,10.2953309894752,10.3514551432626,10.1947046972675
"ENSG00000272078.1",9.28838485003041,9.25366370248725,9.26968875652279,9.33851427454008,9.2548634924801,9.32903094151353
"ENSG00000175262.15",8.93182171238278,8.80340112062495,8.83011374364749,8.8734292524191,8.86829125276295,8.83525531765489
"ENSG00000215785.2",8.73125801974466,8.83327314694354,8.73125801974466,8.80236520558836,8.82817335349128,8.93911782128009
"ENSG00000120948.19",14.1942113210805,14.1402850113669,14.1953608577803,14.3086476793336,14.3317808336324,14.2787514678668
"ENSG00000009724.18",10.3992860862794,10.2648906162719,10.363849907316,10.1931411370743,10.1778264093997,10.3092208160951
"ENSG00000116649.10",10.8153249078556,10.8518352581722,10.7886336054002,11.1977288978622,11.1182705838319,11.1903538948735
"ENSG00000171824.14",12.4133811372647,12.3516393890968,12.2577486331425,12.4246742280559,12.3637337454988,12.4277648120639
"ENSG00000226849.1",9.10572845693934,9.01938142866811,9.15501083707894,8.97730716381228,9.00501662132797,9.0060529966459
"ENSG00000230337.3",8.95988071109133,9.02821811541433,9.00164264419972,8.95591439296176,9.07990789782668,8.97491641874276
"ENSG00000198793.14",12.1021549673196,12.3302134521849,12.0442669760604,12.7326702487778,12.6636743418004,12.667469180066
"ENSG00000225602.5",8.82101060187931,8.80340112062495,8.80116640861529,8.8734292524191,8.73125801974466,8.97491641874276
"ENSG00000171819.5",8.97679876770095,8.98088358313913,8.73125801974466,8.93223731659909,8.89905726831065,8.83525531765489
"ENSG00000120942.14",10.8679447409908,10.8932213884334,10.9097707668217,10.9483746778444,11.0377041013076,11.0601132608958
"ENSG00000238199.1",8.88666397660156,8.90787989781349,8.73125801974466,8.73125801974466,8.91248492352036,8.80480317338833
"ENSG00000284646.1",9.1412414048948,9.15048822520406,9.26968875652279,8.97730716381228,9.03721516901905,9.0512125233083
"ENSG00000204624.8",9.45831471838974,9.44544921253153,9.57817733724754,9.86395884066766,9.7366387491479,9.76470610289165
"ENSG00000235643.2",8.73125801974466,8.73125801974466,8.85231922630942,8.95591439296176,8.73125801974466,8.73125801974466
"ENSG00000284708.1",8.95092923581351,8.73125801974466,8.83011374364749,8.80236520558836,8.82817335349128,8.73125801974466
"ENSG00000116661.11",9.77785476542461,9.92554460311623,9.97404125932052,9.81421606494847,9.82683001994143,9.77902825008404
"ENSG00000132879.14",10.549442754978,10.5859913137453,10.5989263797095,10.5222209930027,10.5881355857128,10.5888994038258
"ENSG00000116670.16",12.4592604201611,12.4716685757263,12.3935550871966,12.272032863458,12.4290790856445,12.3117200028124
"ENSG00000116663.11",9.4609663817652,9.46950867352688,9.48842123961862,9.33851427454008,9.46473220939739,9.3506098371721
"ENSG00000162490.7",10.4386192362368,10.555368680728,10.4439958540945,11.0251449712838,10.9650535439542,10.7612773481688
"ENSG00000177674.16",10.9960722554503,10.9316884907299,10.7148443032865,10.9332691242704,11.1362426492048,10.9533425863155
"ENSG00000215910.8",8.87313502064816,8.83327314694354,8.90241426422183,8.80236520558836,8.89905726831065,8.91130875469221
"ENSG00000177000.13",11.2677549837186,11.3943975944478,11.3879737285204,11.1944463470632,11.1124423375393,11.2203464324887
"ENSG00000011021.23",11.9363921261346,12.0796977567994,12.0531933493459,12.0610799842494,11.9343404632143,12.0519555145251
"ENSG00000175206.11",8.97679876770095,8.95918120148108,8.73125801974466,9.00626628610397,8.93671149141046,8.95170285261962
"ENSG00000120937.9",8.73125801974466,8.87549917090085,8.73125801974466,8.93223731659909,9.1296582126075,8.87830060051195
"ENSG00000285646.2",9.12135408383084,9.02821811541433,9.06580957437885,8.94440725619653,9.04474156756417,9.0512125233083
"ENSG00000116685.17",11.4543388106157,11.5236732774181,11.5252931054416,11.6856474129428,11.704731397093,11.6496730763819
"ENSG00000083444.17",12.2167496304896,12.3949808946501,12.298631420788,12.1398336917906,12.197383230252,12.1891516273719
"ENSG00000116688.18",12.8919520178559,13.0130516743587,12.8672792437446,13.1320400512204,13.1755266630617,13.0537066336479
"ENSG00000270914.1",8.9106764883537,8.80340112062495,8.73125801974466,8.73125801974466,8.84994342637888,8.80480317338833
"ENSG00000116691.11",11.3145659413535,11.3456338333666,11.2415075851887,11.2107799575309,11.2304233044816,11.1319787487256
"ENSG00000202461.1",8.92154474099392,8.95918120148108,8.98302137928092,8.91927590813571,8.82817335349128,8.96360222484652
"ENSG00000028137.19",10.4205532828672,10.6031553997582,10.4832391392003,9.68866411530515,9.84995305328763,10.0878749146842
"ENSG00000048707.15",11.8871252128563,11.8748801746048,11.90312181096,12.1013465783367,11.9993729795775,12.0647870200283
"ENSG00000239149.1",9.02164607690263,8.90787989781349,9.09359514354554,8.95591439296176,8.95835283438092,9.03396968670959
"ENSG00000162496.9",9.24805487050956,9.23881828235863,9.18251864219043,9.14450832422604,9.26786270935113,9.10525865509081
"ENSG00000288927.2",8.73125801974466,8.87549917090085,8.73125801974466,8.83180859283178,8.93671149141046,8.93911782128009
"ENSG00000272482.2",8.8411731764498,8.73125801974466,8.73125801974466,8.97730716381228,8.86829125276295,8.83525531765489
"ENSG00000179172.10",8.92154474099392,8.9220116310936,8.95213360587733,8.94440725619653,8.95835283438092,8.87830060051195
"ENSG00000277058.3",8.82101060187931,8.83327314694354,8.80116640861529,8.83180859283178,8.84994342637888,8.80480317338833
"ENSG00000162493.17",13.4351355676431,13.551496355409,13.4864261151009,13.2324018212646,13.2676932541438,13.3361304290301
"ENSG00000222952.1",8.88666397660156,8.83327314694354,8.73125801974466,8.80236520558836,8.73125801974466,8.83525531765489
"ENSG00000237445.2",8.95988071109133,9.09816582317156,9.05099508242643,9.00626628610397,9.00501662132797,9.05948919053954
"ENSG00000116731.23",11.8534037357562,12.0249970163153,11.9261519445278,12.2388771010252,12.2115730028026,12.2335303135203
"ENSG00000289380.1",9.0075164049447,8.93516103047113,8.73125801974466,8.89019423067534,8.94780470687902,8.92571404433929
"ENSG00000189337.17",12.028609132334,12.1153731442279,12.0181974247444,12.6278465021807,12.5834961876285,12.5228727683992
"ENSG00000234593.3",8.95092923581351,9.0102611799631,8.83011374364749,9.09292387818782,8.96842861650709,8.99608558223881
"ENSG00000235829.1",8.82101060187931,8.85618751859927,9.04331971100572,8.94440725619653,8.97808990723129,8.85861439954231
"ENSG00000287756.1",9.04162139707638,8.90787989781349,8.96289172315181,9.13224971448899,9.05208875068569,9.01566725098174
"ENSG00000175147.13",9.49200576041673,9.59600477513513,9.58900628718907,9.53177750381999,9.45234412623131,9.5491621186938
"ENSG00000171729.14",11.3805343036295,11.4799018789971,11.3120518542137,11.1208250390044,11.1419686734979,11.1385913446792
"ENSG00000204464.7",8.93182171238278,8.87549917090085,8.91610985387175,8.96685586949389,8.89905726831065,8.85861439954231
"ENSG00000215720.4",8.92154474099392,8.90787989781349,8.87103380228513,8.96685586949389,8.82817335349128,8.73125801974466
"ENSG00000278480.1",8.73125801974466,8.83327314694354,8.87103380228513,8.8734292524191,8.82817335349128,8.83525531765489
"ENSG00000142621.21",10.0167407080163,9.94101469480626,9.90550002993029,9.82058170775316,9.69463639627989,9.95930147962198
"ENSG00000233485.1",8.858166886527,8.73125801974466,8.95213360587733,8.73125801974466,8.73125801974466,8.91130875469221
"ENSG00000236045.1",8.9106764883537,8.87549917090085,8.73125801974466,8.8734292524191,8.89905726831065,8.80480317338833
"ENSG00000228140.2",9.03511100388164,8.94750737252873,9.21339812565931,9.02396782096231,8.89905726831065,9.02496303278232
"ENSG00000142634.13",11.490230459378,11.424446347972,11.3448632974495,11.0684382945281,11.2208761515686,11.2550786750856
"ENSG00000162438.12",8.9106764883537,8.9220116310936,8.73125801974466,8.90534633298097,8.82817335349128,8.85861439954231
"ENSG00000142615.8",8.79472779557179,8.94750737252873,8.95213360587733,8.85439436529068,8.89905726831065,8.97491641874276
"ENSG00000215704.10",9.07808852921532,8.99104962295748,9.18251864219043,9.02396782096231,8.92497956524927,8.97491641874276
"ENSG00000132906.18",10.654249720945,10.635751423364,10.5083501269363,10.4691290067051,10.4803879659995,10.4812827562107
"ENSG00000116138.13",10.9978932015867,11.0558617602138,11.1342779597127,11.0849415460011,11.0015245184334,11.0102263467201
"ENSG00000116771.6",9.06036916115115,9.2182913402682,8.99249978780952,9.1622257280982,9.13543710088198,9.13942181634498
"ENSG00000237301.1",8.82101060187931,9.06890329951226,8.73125801974466,9.04865074930792,9.01341556901797,8.83525531765489
"ENSG00000235084.3",8.9848310722645,8.98088358313913,8.85231922630942,9.0152567792831,9.00501662132797,8.83525531765489
"ENSG00000197312.13",11.7960148389156,11.8010056389088,11.8483997738879,11.9166139336447,11.968629079753,11.9209557706786
"ENSG00000215695.2",8.87313502064816,8.83327314694354,8.73125801974466,8.83180859283178,8.82817335349128,8.85861439954231
"ENSG00000116786.13",12.0013662446018,12.1768077782334,12.0164422339808,12.1649230879304,12.2737288526205,12.1588927812289
"ENSG00000237938.5",9.1738446976213,9.19682467557527,9.22809382697286,9.3008930531166,9.32074313933956,9.19445672471931
"ENSG00000162461.8",9.20414088977709,9.25366370248725,9.39596631410884,9.3425436784908,9.27212326428322,9.34635817208191
"ENSG00000162458.13",11.634687763023,11.6974389897168,11.5829456731326,11.4041693269089,11.4064351617155,11.5039653092245
"ENSG00000224321.1",8.858166886527,8.87549917090085,8.73125801974466,8.94440725619653,8.92497956524927,8.73125801974466
"ENSG00000233954.7",10.2135168226232,10.0308837107352,10.4359908381689,9.83109435668246,9.8209580750008,9.83637621386671
"ENSG00000178715.8",8.94159409234104,9.13168906529111,9.13160465174692,8.89019423067534,8.987383618888,8.83525531765489
"ENSG00000179743.4",10.8118328968277,10.89152296101,10.8795225698103,10.4633412921392,10.7051023722107,10.5397750868419
"ENSG00000065526.13",12.2399342860751,12.473025424223,12.4318151150719,12.7006739798302,12.7002604700727,12.7487617817238
"ENSG00000116809.12",11.3663008700625,11.4210125275373,11.3868709619098,11.3843022888878,11.3509731324664,11.4379256170074
"ENSG00000234607.2",8.73125801974466,8.90787989781349,9.08685629322072,8.83180859283178,8.84994342637888,8.73125801974466
"ENSG00000173641.18",8.93182171238278,8.90787989781349,8.90241426422183,8.85439436529068,8.93671149141046,8.87830060051195
"ENSG00000186510.12",9.09492988960755,9.0532566288331,9.07297194913936,8.89019423067534,8.92497956524927,8.97491641874276
"ENSG00000232456.1",8.9848310722645,8.89250775879743,8.83011374364749,8.90534633298097,8.86829125276295,8.97491641874276
"ENSG00000184908.20",9.87174734105919,9.92749172950329,9.81953685016981,9.58951578342849,9.57526456518446,9.64067475143766
"ENSG00000185519.9",9.42003063878121,9.61561485252051,9.55323127975232,9.41789619231684,9.4918067814049,9.48009898650015
"ENSG00000142627.13",12.9514746831781,13.262237061156,12.9348742330808,13.8985978313686,13.7289467017616,13.6284758973629
"ENSG00000227959.2",9.04162139707638,9.15048822520406,9.10020840219648,9.23160135752,9.05208875068569,9.19445672471931
"ENSG00000224621.1",8.93182171238278,8.80340112062495,8.73125801974466,8.73125801974466,8.88445145013071,8.83525531765489
"ENSG00000142632.17",9.71945854700793,9.7528494393809,9.75816974686521,9.94334595790084,9.71920398891913,9.82968078305387
"ENSG00000291077.1",8.97679876770095,9.0102611799631,9.14928549645203,8.83180859283178,8.73125801974466,8.97491641874276
"ENSG00000237276.10",8.89910213072669,9.0102611799631,8.95213360587733,8.83180859283178,8.82817335349128,8.91130875469221
"ENSG00000288398.1",9.92902046276499,9.90784363869928,9.98444481278437,9.80350735909378,9.88727132266278,9.87129764500927
"ENSG00000132881.12",9.8621288577278,9.87964918416142,9.84576175441119,9.95444099704305,10.0395680734287,9.79079076035177
"ENSG00000233929.1",8.93182171238278,8.83327314694354,8.73125801974466,8.80236520558836,8.86829125276295,8.80480317338833
"ENSG00000037637.11",11.4201524759827,11.5027711341819,11.2640237204488,11.501518165664,11.5264844653119,11.5377542111926
"ENSG00000055070.17",13.4991520830728,13.680108263158,13.4782364612649,13.6680825602063,13.7292527503299,13.5538846242727
"ENSG00000226457.1",8.858166886527,8.87549917090085,8.85231922630942,8.83180859283178,8.82817335349128,8.85861439954231
"ENSG00000187144.11",9.07808852921532,9.0102611799631,8.92885366831937,8.8734292524191,8.96842861650709,8.73125801974466
"ENSG00000157191.20",12.0657201598722,12.0836271087473,12.0297273169474,11.9701909042538,12.0321351645752,11.9155375124926
"ENSG00000226029.1",10.0625462582508,9.94484459638638,9.99303336746845,10.0805280732504,10.028511620298,10.0491610587137
"ENSG00000290842.1",10.0194920076841,10.0889263364324,10.2751768785367,10.2362650980466,10.1484432641259,10.2437138252476
"ENSG00000080947.16",9.31589147268421,9.26808148942913,9.30816604782047,9.24140909051496,9.35093419864532,9.27354443164648
"ENSG00000206652.1",8.858166886527,8.83327314694354,8.80116640861529,8.83180859283178,8.79979395092924,8.89563885696679
"ENSG00000261135.1",8.99261418109127,8.93516103047113,8.87103380228513,8.93223731659909,8.93671149141046,8.99608558223881
"ENSG00000233421.5",8.87313502064816,8.89250775879743,8.97316797582427,8.80236520558836,9.03721516901905,9.03396968670959
"ENSG00000219481.11",11.2672587975323,11.1879188045296,11.126282000478,11.1366987317376,11.1195623162484,11.1994917840078
"ENSG00000271732.1",8.94159409234104,8.73125801974466,8.73125801974466,8.85439436529068,8.88445145013071,8.73125801974466
"ENSG00000291072.1",10.0651790255254,10.0149617818657,9.91108847543545,10.1649354444244,10.12406196904,10.0686960682767
"ENSG00000215908.12",9.67290382411342,9.6560710524652,9.58900628718907,9.80350735909378,9.72578336860184,9.68407859395319
"ENSG00000186301.8",9.08379352169581,9.06117434578285,9.13758604088831,9.22158952739908,9.22313824073274,9.12612005577021
"ENSG00000280114.1",8.93182171238278,8.97028107825876,8.80116640861529,8.98732830590075,8.89905726831065,8.89563885696679
"ENSG00000236698.1",9.13636344715536,9.15656506227028,9.23289309249044,9.1792231180547,9.23698851638167,9.13282743139589
"ENSG00000290849.1",8.82101060187931,8.73125801974466,8.83011374364749,8.80236520558836,8.86829125276295,8.85861439954231
"ENSG00000268869.7",8.9848310722645,9.0532566288331,9.11308413355567,8.94440725619653,9.02156863387012,8.87830060051195
"ENSG00000058453.17",11.6565578883437,11.5733060289767,11.6118356450815,11.6685262174638,11.5516455399726,11.6722081623133
"ENSG00000290851.1",9.10036952298177,8.93516103047113,9.05848760763477,8.96685586949389,8.91248492352036,9.02496303278232
"ENSG00000228549.5",9.31252800846547,9.45241206319503,9.45686303458463,9.3425436784908,9.32844230142794,9.34635817208191
