"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000185482.8",84.8332142353608,0.176359468462878,0.305574937558185,0.577139833103287,0.563844997701235,0.734953141476986
"ENSG00000205879.5",19.4221736559122,-0.343796296090144,0.595796958460575,-0.577036003974319,0.563915133964749,0.735000094450726
"ENSG00000057704.13",165.535104066103,0.133794442882344,0.231935299777391,0.57686106000578,0.564033317592834,0.735105773503192
"ENSG00000273139.2",64.1612396553462,-0.224675761762436,0.389510973313951,-0.576814973531809,0.564064453355988,0.735105773503192
"ENSG00000177112.9",14.909683473743,0.393474792960313,0.682712365817438,0.576340509797549,0.564385046508231,0.735474477857457
"ENSG00000133028.12",3041.71856036737,0.043893276237987,0.0761645654911244,0.576295235913897,0.564415642464386,0.735474477857457
"ENSG00000103018.18",11040.0228363533,-0.0356421207944805,0.061854860901827,-0.576221824361547,0.564465255470164,0.735494643429373
"ENSG00000185955.5",10.831235532328,-0.46232275358972,0.80245131112369,-0.576138074897429,0.564521857607809,0.735523912806014
"ENSG00000128917.8",73.1317583223308,-0.1885619804763,0.327388631390517,-0.575957630768731,0.564643820187718,0.735638332584168
"ENSG00000144158.4",11.3390079881357,-0.453515665619744,0.787543883848857,-0.575860818578564,0.564709260983153,0.73567910435857
"ENSG00000265490.1",12.6179465751342,-0.433513382198273,0.75292994848066,-0.575768546692905,0.564771636127637,0.735688214150042
"ENSG00000173681.17",1523.80341429876,0.0489299518856896,0.0849848002845884,0.575749448393571,0.564784546857354,0.735688214150042
"ENSG00000163636.11",6540.41701487771,0.0382730072121207,0.0664819682967561,0.575690043370575,0.564824706429412,0.73569604618957
"ENSG00000259103.2",23.2392259095053,-0.35044348953227,0.608886398258098,-0.575548231221487,0.564920581235702,0.735776443158215
"ENSG00000128581.17",1944.2251997759,0.0494593897488172,0.0859812658643071,0.575234491509725,0.565132718753652,0.735963758797596
"ENSG00000284783.2",10.608599600545,0.464245262576251,0.8070025288766,0.575271137281949,0.565107938457848,0.735963758797596
"ENSG00000220161.4",196.256452633762,0.128797027711384,0.22393886259154,0.575143707621248,0.56519411012093,0.735999220462703
"ENSG00000287063.1",96.9325116036686,-0.183654450224553,0.319359205872065,-0.575071727533432,0.56524278795269,0.736018123198398
"ENSG00000132122.12",1658.34000177803,0.0501960511762879,0.0873034088723756,0.574960953124602,0.565317705079863,0.736071188490098
"ENSG00000250015.1",19.8304453469581,-0.341899522886067,0.594844876140391,-0.574770896749515,0.565446251999321,0.736131144904516
"ENSG00000181418.8",22.3656127706053,0.3335326186671,0.580368801409847,0.574690813594518,0.56550042141168,0.736131144904516
"ENSG00000152193.8",1731.05024600094,-0.0516515747775994,0.0898633147006079,-0.574779318453629,0.56544055558089,0.736131144904516
"ENSG00000183421.12",36.2479255596731,0.361870651532645,0.629627481965461,0.574737701097513,0.565468705719249,0.736131144904516
"ENSG00000136457.10",71.8909766161466,-0.191276759888973,0.332891883578593,-0.574591239151719,0.565567778492079,0.736174346762436
"ENSG00000257027.1",264.267553951732,-0.133892215206843,0.233148138748547,-0.574279580036654,0.565778625045794,0.736404305963367
"ENSG00000289394.1",12.8544279007769,0.475854134343172,0.82874754824726,0.574184666186425,0.565842844553441,0.736443402555508
"ENSG00000123992.20",2366.2144279648,-0.0456325124369983,0.0795060395415604,-0.573950264660645,0.566001457587118,0.736605340000873
"ENSG00000100991.12",6031.07627818389,-0.0390434244504901,0.0680391714124432,-0.573837447458241,0.566077805477393,0.736660202887801
"ENSG00000164051.14",677.018982029317,-0.0743762069446673,0.129641782678429,-0.573705524623603,0.566167089178547,0.736687398016173
"ENSG00000289915.1",41.3621194559557,-0.2572591134644,0.448382849628288,-0.573748781153582,0.566137812963053,0.736687398016173
"ENSG00000287957.1",138.774365975912,-0.145795477258215,0.254199774937943,-0.573546838480903,0.56627449490018,0.736782655512071
"ENSG00000231167.3",40.1562959453707,0.244876479978589,0.427014743353939,0.573461417409699,0.566332315664794,0.736813390156883
"ENSG00000212232.1",26.2224184991875,0.31025886237353,0.541415974972051,0.573050808834272,0.566610292489681,0.737130532678593
"ENSG00000268364.3",100.172450281421,0.167916927753493,0.293398482596439,0.572316960427016,0.567107261511634,0.737605467301443
"ENSG00000196793.14",220.834868348835,0.126595090383389,0.221200393278967,0.57230951765865,0.567112302893869,0.737605467301443
"ENSG00000205084.12",1459.64318032026,-0.0494789681756886,0.086441844461158,-0.572396025144069,0.567053708106111,0.737605467301443
"ENSG00000159147.18",1785.71328058349,-0.047656608657397,0.0832491929481576,-0.572457305226665,0.567012202546822,0.737605467301443
"ENSG00000005889.16",3916.77084891525,-0.0405587863703161,0.0708811464420998,-0.572208385532352,0.567180807181489,0.737650035658891
"ENSG00000018699.13",1516.19349374058,-0.053325391466675,0.0932091297011736,-0.572104810308121,0.567250970469656,0.737688546470494
"ENSG00000214013.10",566.083809379738,-0.0805849966304105,0.140867201670634,-0.572063586659646,0.567278897095527,0.737688546470494
"ENSG00000254874.1",16.6675297446123,-0.395260536208434,0.691223032631183,-0.571827785749341,0.567438651163955,0.737851755647741
"ENSG00000196323.14",4056.61552848387,-0.0494937054451648,0.0865829223820402,-0.571633574884177,0.567570244339964,0.737933794840657
"ENSG00000257467.6",14.8533867696895,0.402287226140428,0.703700669631568,0.571673786172537,0.567542996821722,0.737933794840657
"ENSG00000116752.6",3538.91311094329,-0.0400716716354884,0.0701272752083967,-0.571413498049192,0.567719381408321,0.737985090494595
"ENSG00000248787.2",27.6106060399903,0.304517331433393,0.532979822320456,0.571348705299205,0.567763292378531,0.737985090494595
"ENSG00000230612.3",32.6456803022691,0.29159075389799,0.510378441058272,0.571322631287824,0.567780963566415,0.737985090494595
"ENSG00000107672.15",2870.22841297619,0.0499244698010008,0.0873660556680299,0.571440125335426,0.567701336188225,0.737985090494595
"ENSG00000196361.10",2143.25436909222,-0.0477388081765927,0.0835549965413455,-0.571345941627442,0.567765165394425,0.737985090494595
"ENSG00000135521.9",760.476179211057,0.0674392318111211,0.118091767516778,0.571074794028633,0.567948943911461,0.738080146264076
"ENSG00000261669.1",25.8117137849285,-0.301110066836447,0.52720580086645,-0.571143311286749,0.567902501572116,0.738080146264076
"ENSG00000173805.16",258.89092041303,-0.108091812160841,0.189281730446617,-0.571063102106024,0.567956869107083,0.738080146264076
"ENSG00000163884.4",396.46035134527,-0.0873343306011642,0.152957886472915,-0.570969778773906,0.568020128834718,0.738117833277684
"ENSG00000290292.10",1624.13700853829,0.052249334545699,0.0915203558187563,0.570903970797183,0.568064739155838,0.738131283101896
"ENSG00000230207.1",29.0956137524035,-0.281861611534469,0.493755656601359,-0.570852420151683,0.568099685799184,0.738132175283042
"ENSG00000115317.13",1526.71623807461,0.0563138604728916,0.098689530730467,0.570616356730802,0.568259728438617,0.73829559483869
"ENSG00000127129.10",14.136344839989,-0.497050398952734,0.871434534603732,-0.570381800600498,0.56841877054184,0.738404452440785
"ENSG00000169379.17",1707.78365545383,-0.0573951488238094,0.100620830807307,-0.570410205951521,0.568399509001278,0.738404452440785
"ENSG00000099994.11",10.6763820640243,0.643759036992456,1.12872625824358,0.570341154279707,0.568446333171634,0.738404452440785
"ENSG00000196843.17",578.382061029618,0.0690998040045938,0.12124052523235,0.569939827233248,0.568718510888925,0.738624408770986
"ENSG00000183562.3",30.2666423870008,-0.276591429624458,0.485213576294276,-0.570040582410886,0.568650173446567,0.738624408770986
"ENSG00000213782.7",105.083861328982,-0.162600709595174,0.285291045400044,-0.569946769156985,0.568713802386517,0.738624408770986
"ENSG00000198496.12",383.702496922003,0.0994080762121549,0.174471032393438,0.56976837271179,0.56883480935259,0.738730920283397
"ENSG00000283297.2",46.2670538094586,-0.234792812837426,0.41218344422117,-0.569631837787839,0.568927429804192,0.73880667079328
"ENSG00000177917.12",6386.9804215871,-0.0356774797204248,0.0626433029282935,-0.569533821696216,0.568993924887688,0.738808115394016
"ENSG00000154529.15",879.092996551174,0.0706207722426579,0.123998530817938,0.569529104714536,0.568997125028216,0.738808115394016
"ENSG00000159592.11",6136.19333084448,-0.0381520055616948,0.0670151393279391,-0.569304278768975,0.569149663599279,0.738961642897823
"ENSG00000229119.3",71.2792711016882,-0.189140415906036,0.332273708514836,-0.569230760843032,0.56919954784119,0.738981877567848
"ENSG00000146540.15",5569.5142347747,0.0553410397084662,0.0972614062673654,0.568992798195177,0.56936102735038,0.739112252478404
"ENSG00000269950.1",25.6041968909645,-0.333680270462665,0.586451705768901,-0.568981669215497,0.569368579920356,0.739112252478404
"ENSG00000168778.13",1135.45045955937,0.0673982396250141,0.118465891413699,0.568925273095276,0.569406853314573,0.739117402980026
"ENSG00000123444.14",402.639520385043,0.0885584152469654,0.155675650477236,0.568864912242103,0.569447818747123,0.73912604704541
"ENSG00000171992.13",167.299028715806,0.140215334436753,0.246525212802907,0.568766710887512,0.569514468606904,0.739168025670829
"ENSG00000013588.9",23.8482253836587,0.350228636547621,0.615910219394554,0.568635858797568,0.569603284505489,0.739238766620732
"ENSG00000254858.10",1017.05196227572,0.0737944737958976,0.129817803253641,0.568446483813291,0.569731834540729,0.739361063436936
"ENSG00000278434.1",44.9583836953015,-0.288954032372345,0.508545363392131,-0.568197162284494,0.569901098120256,0.739536177739018
"ENSG00000267141.1",14.2402853233641,0.420389180458827,0.739959142973606,0.568124854528383,0.569950192108175,0.739555341421984
"ENSG00000242338.7",17.1312102421972,0.395955475744263,0.697137069144906,0.56797363570113,0.570052869982015,0.739644027929088
"ENSG00000275066.5",5624.19101947057,0.0360710718289663,0.0635219844929624,0.567851777882705,0.570135618091511,0.739662304557211
"ENSG00000284391.1",12.2170100950863,-0.53548845360999,0.942951151890561,-0.567885677361301,0.570112597920432,0.739662304557211
"ENSG00000167191.12",3535.87925481729,0.0473819649275536,0.0834663774390095,0.567677265761013,0.570254131318545,0.739771511275172
"ENSG00000188761.13",14.7440127770735,0.515048680353224,0.907494815747677,0.567549997438697,0.570340568131536,0.73979455390692
"ENSG00000196652.12",1966.83981476498,-0.0455992546043208,0.0803370377353343,-0.567599402339739,0.570307013068642,0.73979455390692
"ENSG00000156500.16",674.892050900955,0.0706012101316206,0.124423752067819,0.567425503236217,0.570425126886852,0.739859692900922
"ENSG00000239763.2",60.8035663790873,0.205406733061159,0.362108861654798,0.567251329123714,0.570543439176701,0.739968600834458
"ENSG00000290945.1",339.738423634411,0.0908840527178676,0.160261307841528,0.567099157881182,0.570646815013758,0.740058124930561
"ENSG00000279406.1",21.2549791235795,-0.355858671361881,0.62766051905044,-0.566960419782727,0.570741072968965,0.74009126795765
"ENSG00000107872.14",620.738081010886,-0.0753688707590967,0.13293375966363,-0.566965614677616,0.570737543450297,0.74009126795765
"ENSG00000177993.3",11.4433516793467,0.505868942591875,0.892831865685433,0.566589256089684,0.570993276133567,0.740373744240353
"ENSG00000288937.2",50.7138663595204,-0.218061877172497,0.385053426774618,-0.566315898027662,0.57117905496772,0.740426892345379
"ENSG00000115091.12",23064.5524070773,-0.0297666765866473,0.0525471917010315,-0.5664751173765,0.571070843265409,0.740426892345379
"ENSG00000291283.1",45.1347468640285,0.239498476471307,0.422917198598295,0.566301104010653,0.571189110056283,0.740426892345379
"ENSG00000241697.5",476.85359778848,-0.0914912879902048,0.161552119740862,-0.566326756572193,0.571171674765725,0.740426892345379
"ENSG00000137843.12",27.5767167242692,-0.31697827208707,0.559759217018926,-0.566276110244654,0.571206097826528,0.740426892345379
"ENSG00000273402.1",33.1675576696636,-0.284879468596177,0.503450086539615,-0.565854443593904,0.57149273257969,0.74066590201633
"ENSG00000228274.5",384.646854223455,-0.0831654185074498,0.146955124910904,-0.565923907436856,0.571445508697669,0.74066590201633
"ENSG00000006757.12",796.020285111694,-0.0636896037808377,0.112555005528206,-0.565853144264449,0.571493615925712,0.74066590201633
"ENSG00000086712.13",3298.41005069693,-0.0392867642909538,0.0694992172333768,-0.565283550734532,0.571880915257556,0.741123267321747
"ENSG00000003137.9",15.4888703166311,0.39339303739263,0.696184014483142,0.56507048310308,0.572025824227198,0.741266473173042
"ENSG00000053900.11",1867.50124920768,0.0462832892323607,0.0819546221676152,0.564742878537116,0.572248664701768,0.741466050096199
"ENSG00000261505.1",36.4570352213176,0.245200691835333,0.434155877835923,0.564775704656012,0.572226334131027,0.741466050096199
"ENSG00000183779.7",177.328328430268,0.1459085995126,0.258416053176227,0.564626685220277,0.572327710667186,0.741486226331135
"ENSG00000204577.12",27.7886508104506,0.305874054836806,0.541735501753874,0.564618810926247,0.572333067713473,0.741486226331135
"ENSG00000136688.11",11.6235612232749,-0.460291306781765,0.815314659037504,-0.564556642861234,0.572375362779643,0.741496433833648
"ENSG00000077454.17",493.336014709114,0.0775368154929557,0.137369227283365,0.564440937947572,0.572454084751945,0.741509244031783
"ENSG00000285693.2",100.375121534611,-0.16394200521682,0.290428051920543,-0.564484057695887,0.572424746834758,0.741509244031783
"ENSG00000079112.10",18.6417526210534,0.362198031120333,0.642034384314631,0.564141173695826,0.572658058803028,0.741595111913881
"ENSG00000063761.16",486.976547909218,0.0907762072185204,0.160896064506033,0.564191594724288,0.572623747490463,0.741595111913881
"ENSG00000165934.13",6341.3319740416,0.0424334184476144,0.0752082245218099,0.564212474332631,0.572609539284466,0.741595111913881
"ENSG00000158423.17",118.455912055327,0.151600306266312,0.268695557563131,0.564208458231367,0.572612272157691,0.741595111913881
"ENSG00000237301.1",10.6997802160521,0.663817096525215,1.17692943153998,0.564024552990085,0.572737422476135,0.741610643824444
"ENSG00000213885.4",12.9628090944398,-0.439356623513402,0.77897018344638,-0.564022388597169,0.572738895455787,0.741610643824444
"ENSG00000288568.1",13.2113027330813,-0.434140090769488,0.770124770623285,-0.563726953514462,0.572939970953688,0.741826422728198
"ENSG00000287125.1",14.3680816937868,-0.478291265062841,0.849182684421904,-0.563237185398388,0.573273384855261,0.742213513413052
"ENSG00000235298.1",37.8490011292564,-0.252404503471003,0.448211165875774,-0.563137473333183,0.573341275982213,0.742256807537362
"ENSG00000241956.11",257.428087222016,0.0990429261025543,0.175943163532649,0.562925686420181,0.573485488352666,0.742354292631471
"ENSG00000278000.1",59.2288981638215,-0.209084114194745,0.371411555875449,-0.562944558097865,0.573472637335896,0.742354292631471
"ENSG00000170549.4",1084.01357175621,-0.0620061010154759,0.110181803441493,-0.562761718167026,0.573597151302859,0.742410061570749
"ENSG00000280383.1",115.963134582824,-0.154658757529923,0.27482127607051,-0.562761223371375,0.573597488276012,0.742410061570749
"ENSG00000218416.4",103.492926439676,-0.177825457888562,0.316058417074173,-0.562634779781326,0.573683603861111,0.742476917473877
"ENSG00000198393.8",885.429858361097,0.0690999076905586,0.12284850882693,0.562480638555469,0.573788591465716,0.742566236588753
"ENSG00000105404.11",197.62088734824,-0.113354729496536,0.201543792655754,-0.562432253570576,0.573821548988914,0.742566236588753
"ENSG00000178741.12",7160.3578414161,-0.0510307870844467,0.090777158551658,-0.562154487964138,0.574010766904518,0.742766484862333
"ENSG00000235927.4",49.3576060999156,0.219904098864156,0.391297675934503,0.561986723634322,0.574125064685822,0.742869768701942
"ENSG00000285921.1",12.1999567818319,0.426073221533133,0.758286410372696,0.561889565347372,0.574191263521889,0.742910807865668
"ENSG00000103494.16",1805.76610704778,0.0648172285434279,0.115381724675699,0.561763387794805,0.574277240040057,0.742977429692129
"ENSG00000215217.7",105.767317697009,0.184382345827149,0.328387254714393,0.561478386204456,0.574471460595126,0.743184077009847
"ENSG00000182749.6",664.29977531205,0.0676149821819771,0.120446106840225,0.561371255209354,0.57454447538863,0.743189284476947
"ENSG00000285633.1",98.7571525387971,-0.177885381474641,0.316868177400089,-0.561386072070079,0.574534376742019,0.743189284476947
"ENSG00000067191.17",660.242848116753,0.0689548265281369,0.122880942968951,0.561151508623759,0.574694256725347,0.743338401941983
"ENSG00000259322.1",20.8579335691982,-0.364716838379407,0.650105399075736,-0.561011858843089,0.57478945292684,0.743416902587871
"ENSG00000289213.2",51.9299952897649,-0.213714424298799,0.380981549101516,-0.560957413299437,0.574826569284117,0.743420279442121
"ENSG00000140749.9",105.5319263372,0.152494083634646,0.27188510055743,0.560876941480046,0.574881430226355,0.743446603495008
"ENSG00000232811.1",50.5274170470332,-0.273621326711741,0.488134642623877,-0.560544781744931,0.575107903353088,0.743694842911127
"ENSG00000251602.7",292.060238324589,0.100695793913998,0.179656655812819,0.560490194245358,0.575145126233278,0.74369834021702
"ENSG00000132356.12",3600.76329889536,0.0432735390792432,0.0772215310490733,0.560381780720502,0.575219056125983,0.743749298699772
"ENSG00000254585.5",792.804915208266,-0.0609220696307901,0.108751124184541,-0.560197148191413,0.575344972000934,0.743822827588366
"ENSG00000279583.1",50.6959440982041,-0.209456695442773,0.373888812907404,-0.560211186352469,0.575335397784435,0.743822827588366
"ENSG00000249216.1",23.4765090058005,0.325008922469578,0.580229329044665,0.560138735152699,0.575384811295122,0.743829698749154
"ENSG00000168412.7",15.7865433134837,0.405018502450351,0.723182036270305,0.560050557310811,0.575444953470359,0.743862814094851
"ENSG00000058668.16",9606.24620855323,-0.036040003489846,0.0643807869127918,-0.559794392365298,0.575619689007049,0.74386553500821
"ENSG00000272979.1",17.0247988573916,-0.389610135538748,0.695909533771619,-0.559857447888634,0.575576675173351,0.74386553500821
"ENSG00000145506.14",956.812533189397,-0.0582863852681325,0.104103481191342,-0.559888916308207,0.575555209305174,0.74386553500821
"ENSG00000106829.21",6955.51147088744,-0.0368351971102605,0.0657989188210123,-0.559814625684966,0.575605886519443,0.74386553500821
"ENSG00000196366.3",40.1529875261816,0.282269284963255,0.504143001332313,0.559899243304566,0.575548164930152,0.74386553500821
"ENSG00000276166.1",14.8776487169329,0.404436524391129,0.722598555699481,0.559697388267862,0.575685864098855,0.743906432076401
"ENSG00000188959.10",29.5679572385361,-0.277068994544567,0.495082177619469,-0.559642433255856,0.575723355377249,0.743910260981338
"ENSG00000188818.13",434.27921579948,0.0810703150189045,0.144977627989631,0.559191898385196,0.5760307616809,0.744262834207796
"ENSG00000270108.1",114.204142229758,0.149337736384373,0.267092620402035,0.559123408799486,0.576077499875724,0.744269439980172
"ENSG00000181240.14",67.7925695713328,-0.200987901164931,0.359495534800193,-0.559083164347617,0.576104964054274,0.744269439980172
"ENSG00000168491.10",39.4530483528129,-0.293607955256206,0.525312596703379,-0.558920454408965,0.576216009132972,0.744368264586274
"ENSG00000178460.18",11.108053314548,0.496626259999996,0.888998031965801,0.558635949847751,0.576410199973826,0.744574480390676
"ENSG00000068745.15",5601.03200574864,-0.0457030677659451,0.0818361869173517,-0.55847015223353,0.576523380683754,0.744586754395844
"ENSG00000198225.5",15.2677917652877,0.398704471732944,0.71391454815342,0.558476462994367,0.576519072490251,0.744586754395844
"ENSG00000225756.1",62.8876756873145,-0.197094376441457,0.352916347286496,-0.558473354824385,0.576521194355758,0.744586754395844
"ENSG00000168306.13",69.7294266680262,0.20643797136128,0.369753339355521,0.558312662493056,0.576630899781048,0.744636342350915
"ENSG00000225774.2",16.781399863543,0.382261090775811,0.684666199133875,0.558317456388798,0.576627626822984,0.744636342350915
"ENSG00000232671.8",17.3416877584452,0.420674638451727,0.753611313701508,0.558211681278379,0.576699845176912,0.744656416813084
"ENSG00000084676.16",3366.42053453315,-0.0470698142874598,0.0843477926608247,-0.558044411152936,0.576814058186702,0.744656416813084
"ENSG00000253958.2",14.2617589881598,-0.44680451770822,0.800672146044099,-0.55803679435554,0.576819259233862,0.744656416813084
"ENSG00000130377.14",95.2621236105338,-0.186466112135039,0.334103606047866,-0.558108648813342,0.576770195079243,0.744656416813084
"ENSG00000171291.9",328.044294462078,0.0982448133157117,0.176037151653395,0.558091359653154,0.576782000402656,0.744656416813084
"ENSG00000224765.2",32.8697448963786,-0.296021772826077,0.530659009646661,-0.557838022995563,0.576954995908041,0.744787021380392
"ENSG00000254527.1",17.8555373604941,-0.380490387657132,0.682167264744027,-0.557766998391377,0.577003500728387,0.744805010076873
"ENSG00000115756.13",871.637499854521,-0.0778518463537994,0.139628387021316,-0.557564604265708,0.577141732252013,0.744938810290535
"ENSG00000197980.14",16.0402038540127,0.424552733923449,0.761545696767826,0.557488192403093,0.577193924227601,0.744961546605383
"ENSG00000156697.13",1658.24295967553,0.0578105734862032,0.103713780013832,0.557404941546756,0.577250790005926,0.744990312128769
"ENSG00000224738.2",69.4031242849381,-0.183557002265789,0.329406093960391,-0.557236206710432,0.577366055026328,0.745094438786598
"ENSG00000188906.17",68.6471474050546,-0.192000038671256,0.344615691392226,-0.557142473389962,0.577430090192303,0.745132444489289
"ENSG00000198848.13",17.3354619996932,-0.362566932697167,0.650883058502914,-0.557038515537801,0.577501114294489,0.745179463824326
"ENSG00000171159.5",3993.68574552337,-0.0611374292215967,0.109778521400965,-0.556916129324544,0.577584733941538,0.745242729235264
"ENSG00000238290.1",13.0035149412731,-0.426575631290808,0.766078908444013,-0.556829886045588,0.577643662568642,0.745267920151835
"ENSG00000116954.8",896.640683004732,0.066244438907655,0.118987843444695,0.556732830765565,0.577709982244275,0.745267920151835
"ENSG00000164347.18",2219.125903247,-0.0452249731353407,0.0812471052226704,-0.556634885777094,0.577776913507247,0.745267920151835
"ENSG00000291113.1",850.707865680763,0.0717656764811426,0.128939564460523,0.556583828876785,0.577811804976387,0.745267920151835
"ENSG00000123892.12",86.0598087307595,0.177761297752695,0.319301755284745,0.556718824154824,0.577719553517479,0.745267920151835
"ENSG00000100485.12",3507.06982768007,-0.0448719642799376,0.0806198899629122,-0.556586771584285,0.577809793950215,0.745267920151835
"ENSG00000274020.4",173.696994302325,0.120861507263684,0.217217197871431,0.55640855534478,0.577931591649204,0.745377799585879
"ENSG00000145860.13",7862.82882106139,0.0332095559051182,0.0596929918515441,0.556339276605704,0.57797894183501,0.745394247685579
"ENSG00000071994.11",3604.44376516011,-0.0489696411103432,0.0880422264231843,-0.556206301223749,0.57806983210476,0.745438843356879
"ENSG00000267672.1",13.567324480217,-0.423375984135124,0.761210966408767,-0.556187447131145,0.578082719647562,0.745438843356879
"ENSG00000239830.1",35.5754005146662,-0.298950147689242,0.537823156090022,-0.555852131512172,0.578311944148218,0.745689798113194
"ENSG00000184221.13",61.3251949139367,-0.201274187893923,0.362206975898557,-0.555688325423899,0.578423938866595,0.745789572883351
"ENSG00000270419.2",461.7486265544,-0.0908320012499087,0.163500053418692,-0.555547226748026,0.578520416631348,0.745824699396983
"ENSG00000229124.8",61.8033376011243,0.194468446015038,0.350026708686815,0.555581734732815,0.578496820720175,0.745824699396983
"ENSG00000260277.2",10.6222029735699,-0.46712896185673,0.841203726651346,-0.555310143140082,0.57868254217384,0.745989072646166
"ENSG00000069248.12",6527.16836610974,-0.0385683169849782,0.0694777410148554,-0.555117602006255,0.578814223819893,0.746088582696979
"ENSG00000105185.12",4895.16614639866,-0.0483631097272699,0.0871256666313615,-0.555096007837733,0.57882899325969,0.746088582696979
"ENSG00000165626.19",982.552878387162,-0.0615198862279349,0.110846960488124,-0.554998404620453,0.578895751677798,0.746129993413386
"ENSG00000229344.1",58.0763391459329,-0.195276478282235,0.351921167354188,-0.554886992875027,0.578971959240375,0.746135886678969
"ENSG00000168003.19",4509.12075713609,0.0505656433774785,0.0911372635491165,0.554829511094847,0.579011279615618,0.746135886678969
"ENSG00000161813.23",6391.91824102214,-0.0396440247679855,0.0714682685297875,-0.554708062522351,0.579094360558253,0.746135886678969
"ENSG00000234650.6",23.0187785016389,0.341590484013803,0.615824587589867,0.554687959684549,0.579108113114213,0.746135886678969
"ENSG00000279405.1",17.7028742886284,-0.367931509116228,0.663279152191498,-0.55471592601783,0.579088981102682,0.746135886678969
"ENSG00000286159.1",27.2652182103461,0.360174490746831,0.649125957569436,0.554860711618212,0.578989936761802,0.746135886678969
"ENSG00000118997.14",116.263240926986,-0.152249252439139,0.274609498292565,-0.554420926391026,0.579290807854764,0.746237396426361
"ENSG00000101464.11",2855.73862304897,-0.0461366265419212,0.0832039657164583,-0.554500331139806,0.579236479106135,0.746237396426361
"ENSG00000205560.13",24.239511695994,0.363588847390138,0.655754765267122,0.554458566903482,0.579265053908708,0.746237396426361
"ENSG00000255559.1",54.6537826192005,-0.206344717056662,0.372319687972839,-0.554213821407467,0.579432520389473,0.746375322957743
"ENSG00000119203.14",5749.57099844126,-0.0374425980596052,0.0675682804202552,-0.554144604934787,0.579479885705235,0.746391710260016
"ENSG00000214140.11",105.788919269561,0.171474982743667,0.309493769949066,0.55404986915209,0.579544717008063,0.746430591101071
"ENSG00000232098.3",462.78302926535,-0.0781863410650504,0.14113532134224,-0.553981386951715,0.579591584104096,0.746446331491587
"ENSG00000224905.8",228.510281074292,-0.11312309287233,0.20426858410402,-0.553795843685508,0.57971857310087,0.746565251491826
"ENSG00000172059.11",638.328033353325,-0.0896945192679316,0.161995962205702,-0.553683672399426,0.57979535138414,0.746619499466337
"ENSG00000290854.1",213.595841042742,0.11040723444704,0.199466278789487,0.553513281127393,0.579911988833734,0.746656529956858
"ENSG00000254893.6",14.5458894960389,-0.413994708361134,0.747908152031431,-0.55353683100881,0.579895867645622,0.746656529956858
"ENSG00000213204.8",51.2457857002868,-0.221276427397144,0.399784122872126,-0.553489782954489,0.579928074833979,0.746656529956858
"ENSG00000270504.1",1381.92235132211,0.0562082359297924,0.101579001472628,0.553345033076924,0.58002716998437,0.746739490726815
"ENSG00000205534.6",60.8696450781623,-0.206819994805328,0.373866142773901,-0.553192630043541,0.58013151303075,0.746829197433527
"ENSG00000213740.2",17.7957560102559,-0.363759220569363,0.657887189133374,-0.552920358653796,0.580317946087111,0.74702456524149
"ENSG00000111328.7",6707.6240025453,0.0338864047104537,0.0613002024683155,0.552794335842018,0.580404247499166,0.747091021171558
"ENSG00000115020.17",5696.6381044932,-0.040785467287258,0.0737881665555595,-0.552737236756631,0.580443351380887,0.747096720562829
"ENSG00000283103.5",391.473949490338,-0.0879534549382474,0.159149246321834,-0.55264763717691,0.580504715470942,0.747131068985749
"ENSG00000265916.1",23.1537936803415,0.330775426416383,0.598872133133297,0.552330636401075,0.580721844274582,0.747365876285519
"ENSG00000277450.1",31.3128798024238,-0.313201659149435,0.567355833530288,-0.552037435132347,0.580922705517789,0.747568614803412
"ENSG00000239291.1",23.5591805711758,-0.330289662739472,0.598351502611449,-0.551999387146107,0.580948773156348,0.747568614803412
"ENSG00000232788.1",13.3058719172532,-0.488022060819253,0.884203288848603,-0.551934229349847,0.580993415683632,0.747581410708543
"ENSG00000005189.20",643.163278954396,0.0717482306881153,0.130008789705653,0.551872153033324,0.581035948444408,0.747591490548508
"ENSG00000165406.16",2120.31093744143,0.0445393134168611,0.0807583357461034,0.551513512572727,0.581281706253939,0.747863033634367
"ENSG00000290687.1",164.075658717308,-0.126603064914988,0.229637713387873,-0.551316519604717,0.581416716060767,0.747992067088387
"ENSG00000138821.14",530.929611537492,0.0781454492780483,0.14182834570673,0.550986115565614,0.581643192523721,0.748194076238795
"ENSG00000240808.1",11.7446382058895,-0.444371854630853,0.806442964815407,-0.551027008751411,0.581615159927768,0.748194076238795
"ENSG00000250906.1",13.0444198012631,-0.406444776795688,0.737804821134367,-0.550883872201842,0.581713283906164,0.748239564284078
"ENSG00000286138.3",63.6287417139479,0.237337300399299,0.430955787943129,0.550723083525726,0.581823518122665,0.748336678285047
"ENSG00000158525.16",15.8551223552856,-0.437681523305385,0.794877606089314,-0.55062756826012,0.581889006525683,0.748376232425731
"ENSG00000228350.1",26.9221467254192,-0.317525162363302,0.576797325032544,-0.550496939883323,0.581978575207226,0.748402077285405
"ENSG00000239122.1",12.2289779148485,-0.422399136303492,0.767237120218763,-0.55054575068403,0.581945106081765,0.748402077285405
"ENSG00000277218.1",11.7019805047248,-0.446580897086481,0.811369335856025,-0.550403961982765,0.582042331802511,0.748439393535369
